,title,price,shop,commit
2116,Python编程无师自通 专业程序员的养成 Python3网络爬虫开发教程书籍,39.20,蓝墨水图书专营店,60+
2117,Python编程快速上手——让繁琐工作自动化 Python语言基础教程书籍 pyt,58.65,书虫图书专营店,5
2118,包邮lask Web开发 基于Python的Web应用开发实战 第2版+Python Web开发实战,129.60,蓝墨水图书专营店,20+
2119,3本 Python基础教程第3版+Python高级编程+核心编程 书籍 Python3.5从入门到精,210.00,湖南弘道图书专营店,5
2120,Python编程快速上手 让繁琐工作自动化 [美] Al Sweigart  斯维加特 9,37.95,博远慧达图书专营店,60+
2121,父与子的编程之旅 与小卡特一起学Python 教孩子编程的图书python编程入门教程,49.00,蓝墨水图书专营店,20+
2122,包邮Python编程 从入门到实践+编程快速上手让繁琐工作自动化+流畅的Python+编程之美 4本,288.00,旷氏文豪图书专营店,7
2123,包邮 Python程序设计（原书第2版）Python基础知识计算机科学丛书|8053459,77.30,互动创新图书专营店,3
2124,正版 Python游戏编程入门 计算机 网络 图形图像 多媒体 游戏开发 课件设计 人民,38.60,弗洛拉图书专营店,2
2125,包邮 机器人系统设计与制作：Python语言实现 计算机与互联网 |5386910,38.30,互动出版网图书专营店,30+
2126,像计算机科学家一样思考Python Python核心编程 python进行数据分析基础教材,37.00,华纳博文图书专营店,40+
2127,包邮 SQLAlchemy：Python数据库实战 第二2版 图灵程序设计丛书籍 人民邮电出版社,44.60,兰兴达图书专营店,5
2128,流畅的Python [巴西]卢西亚诺·拉马略(Luciano Ramalho) 97871,80.62,博远慧达图书专营店,90+
2129,人邮新书 Python数据科学手册 数据分析计算书籍 机器学习 NumPy数据存储 Ma,101.20,华文兄弟图书专营店,9
2130,像计算机科学家一样思考Python 第2版 绝技核心编程基础视频教程,25.40,华心图书专营店,3
2131,中学生可以这样学Python 计算机网络 程序设计 中小学教辅 中小学阅读 课外阅,33.30,布克专营店,2
2132,包邮 Python数据科学手册 图灵程序设计丛书 Python数据分析计算教程书籍,80.00,旷氏文豪图书专营店,10+
2133,【预订】Python in Computers Programming,28390.00,中国进口图书旗舰店,0
2134,趣学Python 教孩子学编程 Python语言版 全彩印刷 少儿编程入门书 计算机知识 轻松有趣,85.20,弗洛拉图书专营店,2
2135,正版  Python 3.7 从零开始学  计算机 互联网 程序设计 编程语言 Pyth,54.30,布克专营店,6
2136,包邮Python和NLTK自然语言处理运用NLTKPython库构建专业NLP和机器学习项目学习,103.50,蓝墨水图书专营店,2
2137,包邮 人工智能极简编程入门（基于Python）|8059420,44.80,互动创新图书专营店,1
2138,正版【组套3本】全*计算机等级考试二级教程 公共基础知识(2019年版)+Python语言程序设计,90.90,弗洛拉图书专营店,1
2139,正版 python编程从入门到实践 C primer plus 第6版中文版 java编程思想 第4,380.40,创心创行图书专营店,0
2140,自学是门手艺 李笑来 没有自学能力的人没有未来python编程从入门到精通 python编程快速上手,72.54,尚卓图书专营店,0
2141,人工智能教程(7爱上Python编程),8.90,淘乐思图书专营店,0
2142,5本 深度学习+深度学习入门+Python编程基础+神经网络编程+TensorFlow 人工智能书籍,458.00,希望阶梯图书专营店,1
2143,小天才学Python+教学指导+人工智能基础教程 Python篇 3册 小学生学Python Pyt,121.00,日月丽天图书专营店,1
2144,教孩子学编程 Python语言版儿童编程入门python从入门到实践 python核心技,39.53,慧谷图书专营店,1
2145,2020年全国计算机等级考试二级教程 Python语言程序设计+冲刺试卷+公共基础知识,87.50,兰兴达图书专营店,90+
2146,HN 从零开始自己动手写区块链 裴尧尧 Python区块链底层架构开发技术入门教程书籍 区块链模拟器,52.00,西厢月影图书专营店,0
2147,正版 Python程序设计 从基础入门到实战应用 高等学校计算机程序设计课程 Python从业者,47.10,布克专营店,0
2148,正版 物联网Python开发实战 计算机 网络 程序设计 其他 网络与通信  网络开发,54.40,弗洛拉图书专营店,0
2149,2本包邮 ABAQUS Python二次开发攻略 CAE分析大系+Abaqus经典例题集书籍,96.60,中图天下图书专营店,0
2150,正版 Python量化交易实战入门与技巧 详解量化交易难题 金融与投资炒股个人理财,40.00,锦素图书专营店,0
2151,深度学习入门 基于Python的理论与实现,40.40,蚂蚁兵团图书专营店,1
2152,Python机器学习算法 原理 实现与案例 刘硕 机器学习算法入门书籍,50.20,蓝墨水图书专营店,0
2153,"AI的幕后英雄：Python 中小学人工智能精品课程 列丛书 熊友军, 吉庆,黄劲松 华东师范大学出",54.30,畅读优品图书专营店,0
2154,基于ArcGIS的Python编程秘笈(第2版),50.70,淘乐思图书专营店,1
2155,Python程序设计案例教程 从入门到机器学习 微课版,37.40,文轩网教育考试专营店,1
2156,Python Web自动化测试设计与实现+软件自动化测试开发+Web接口开发与自动化测试书籍,146.80,品阅轩图书专营店,1
2157,Selenium2自动化测试实战:基于Python语言 虫师 本书适合软件功能测试人员、软件自动化测,28.80,墨涵图书专营店,1
2158,【包邮特价】程序设计导论：Python语言实践（英文版）|228056,66.70,互动创新图书专营店,1
2159,【正版特价】数据科学导论：Python语言实现|229902,23.50,互动创新图书专营店,1
2160,【正版特价】数据科学导论：Python语言实现|229902,23.50,互动创新图书专营店,1
2161,Python编程从入门到精通,59.30,文轩网旗舰店,1
2162,Python 3.7编程快速入门 Python大数据编程工具零基础入门 Python编程语法基础,47.80,友杰图书专营店,1
2163,Spark数据分析 基于Python语言 Spark编程技术书籍,51.00,蓝墨水图书专营店,1
2164,从零开始学Python数据分析与挖掘 计算机与互联网 编程语言与程序设计 软件工程及软件方法学,50.00,墨马图书旗舰店,1
2165,HEAD FIRST PYTHON 重视大脑的学习指南 中文版,78.10,润轩泽辕图书专营店,1
2166,包邮 Python金融大数据挖掘与分析全流程详解+Python量化交易实战书籍,128.80,蓝墨水图书专营店,1
2167,Python 3快速入门与实战  Python数据可视化、爬虫开发、数据分析、机器学习等应用 书,61.60,南京中译图书专营店,1
2168,【套装2本】Python程序员面试宝典+剑指Offer名企面试官精讲典型编程题（第2版）程序员面试技,83.50,华心图书专营店,1
2169,包邮 数据科学实战手册 第2版+深入浅出数据科学 数据分析师 Python数据操作处理清洗技术书籍,103.50,荣丰通达图书专营店,1
2170,Python数据分析与应用 企业真实项目案例 源代码等相关学习资源 大数据 数据分析 数据挖掘 高职,37.30,润知天下图书专营店,1
2171,疯狂Python讲义,116.82,凤凰新华书店旗舰店,2
2172,Python数据挖掘,44.30,文轩网教育考试专营店,2
2173,Python编程 从入门到实践 +深度学习入门 基于Python的理论与实现 2本 Python入门,103.00,旷氏文豪图书专营店,1
2174,Python机器学习 Python机器学习基础教程书籍,56.00,荣丰通达图书专营店,1
2175,趣学Python编程套装三册 教孩子学Python编程 青少年编程,123.90,人民邮电出版社官方旗舰店,1
2176,Flask Web开发 基于Python的Web应用开发实战 第2版  Web应用程序设计教材书,44.80,润知天下图书专营店,1
2177,正版 Python自然语言处理实战 核心技术与算法+Python文本分析 自然语言文本提取,109.00,书海寻梦图书专营店,1
2178,精通Python设计模式R3S,32.90,书海寻梦图书专营店,1
2179,包邮 Django企业开发实战 高效Python Web框架指南+玩转Django 2.0书籍,126.00,春雨图书专营店,1
2180,正版 零基础入门学习Python（第2版）小甲鱼 李佳宇 python编程从入门到精通实,58.28,书虫图书专营店,1
2181,Linux程序设计基础 Python脚本 C、C++、Java 编程入门 零基础自学书籍 Git版本,67.20,瀚海图书专营店,1
2182,深入浅出深度学习原理剖析与Python实践 自学AI增强人工智能机器人工程师基础技术开发,59.80,广州瑞雅图书专营店,1
2183,Python高性能（第2版）袁国忠 python语言编程教程书籍 python并行编程书,45.00,书海寻梦图书专营店,1
2184,Python大规模机器学习,65.00,蓝墨水图书专营店,1
2185,疯狂Python讲义 李刚+你也能看得懂的python算法书 python基础教程从入门到精通,192.00,蓝墨水图书专营店,1
2186,【套装2本】算法图解+数据结构 Python语言描述 零基础学python数据结构 python编,118.00,翔坤图书专营店,1
2187,零基础看图学Scratch 3.0少儿趣味编程课+python趣味编程入门与实战 创意编程教程书籍,97.00,一晗图书专营店,1
2188,零基础学python python项目开发案例集锦 Python编程锦囊 pyhton从入门到精通,146.20,润知天下图书专营店,1
2189,包邮 NAO机器人程序设计+机器人系统设计与制作：Python语言实现书籍,76.60,旷氏文豪图书专营店,1
2190,Python算法详解 图解算法入门教程书籍 数据结构与算法分析python语言基础教程,35.80,华心图书专营店,1
2191,3册  包邮 Python量化交易+量化交易之路 用Python做股票量化分析,199.60,荣丰通达图书专营店,1
2192,包邮小小的Python编程故事 +教孩子学编程 Python语言版 共2册少儿编程入门书2本书,96.00,荣丰通达图书专营店,1
2193,正版包邮 Python王者归来 洪锦魁,85.70,蓝墨水图书专营店,1
2194,高教版Python语言程序设计冲刺试卷含线上题库 计算机等级考试二级Python语言程序设计 高等教,42.00,日月丽天图书专营店,1
2195,Python机器学习,63.20,文轩网旗舰店,40+
2196,官方正版Python高效开发实战——Django、Tornado、Flask、Twisted 第2版,49.50,电子工业出版社官方旗舰店,1
2197,对比Excel，轻松学习Python数据分析 Python大数据挖掘预测技术教程书籍,33.20,书海寻梦图书专营店,1
2198,Python程序设计——计算思维视角（高等学校计算机类国家级特色专业系列规划教材）,42.90,清华大学出版社,4
2199,Python语言程序设计基础,40.70,京东自营,9
2200,Python程序设计案例教程,50.10,人民邮电出版社,20+
2201,Python程序设计/21世纪高等教育计算机规划教材,33.20,京东自营,10+
2202,Python程序设计入门/21世纪高等学校计算机基础实用规划教材,34.10,清华大学出版社,10+
2203,Python开发基础,33.30,人民邮电出版社,9
2204,Python程序设计教程（普通高等教育新工科人才培养规划教材（大数据专业））,32.30,中国水利水电出版社,10+
2205,Python王者归来,84.70,淘乐思图书专营店,2
2206,包邮BBCmicro bit官方学习指南+micro bit 入门指南 Python青少年编程书,87.80,蓝墨水图书专营店,5
2207,现货包邮 Python程序设计实验指导书（高等院校信息技术规划教材）董付国 清华大学出版社,32.00,华文乐章图书专营店,7
2208,包邮 接口自动化测试持续集成+Web接口开发与自动化测试 基于Python语言图书籍 共2册,93.60,兰兴达图书专营店,6
2209,Python自动化运维：技术与佳实践,49.70,兰兴达图书专营店,3
2210,数据结构 Python语言描述 python基础教程python编程 从入门到实践,53.82,友杰图书专营店,5
2211,Python设计模式 第2版 python编程教程书籍 python软件架构框架设计开发书,28.00,蓝墨水图书专营店,10+
2212,包邮从芯片到云端:Python物联网全栈开发实践+Python全栈开发实践入门,139.80,蓝墨水图书专营店,8
2213,包邮 预测分析 Python语言实现+预测分析建模 Python与R语言实现,102.80,蓝墨水图书专营店,4
2214,python 3标准库 程序员参考手册指南,153.30,华心图书专营店,2
2215,Python带我起飞 入门、进阶、商业实战,60.80,华心图书专营店,6
2216,计算机科学导论以PYTHON为舟(第2版)/沙行勉,39.20,文轩网教育考试专营店,2
2217,深度学习 基于Python语言和TensorFlow平台 视频讲解版,37.35,人民邮电出版社官方旗舰店,10
2218,Python核心编程(第二版)(Python领域经典作品、非常有名的开发指南) ChunW,64.00,荣丰通达图书专营店,30+
2219,流利的Python语言(影印版)(英文版),94.63,火把图书专营店,5
2220,Python基础教程(第3版·修订版) 编程语言入门自学图书  人民邮电正版授,79.20,辽宁出版集团图书专营店,90+
2221,Python 3.5从零开始学 python3.5编程教程书籍 程序设计开发书籍,40.10,蓝墨水图书专营店,80+
2222,Python：统计人的视角/统计数据分析与应用丛书,33.20,立中原图书专营店,4
